name,modern,playful,clumsy,sharp,graceful,angular,strong,attention-grabbing,artistic,attractive,complex,calm,friendly,happy,legible,sloppy,warm,delicate,charming,formal,wide,disorderly,gentle,technical,boring,pretentious,bad,dramatic,thin,fresh,soft
ModernAntiqua-Regular,3.251131700472395,3.9092763058769866,5.247056812574586,-1.127392443876493,4.510460515515763,0.4938346986587398,-0.6763845061085798,0.4738477372070326,0.6058747561587418,1.7195319721615103,4.063272413360196,0.09496863044795628,-3.718820420026912,4.582398181719118,2.2587456358308735,4.083775899102727,3.178731326164953,0.9766140049427448,7.137843391156939,-1.9688148435205268,6.489614177135658,7.875973214210088,6.56523742865492,-0.42163785220968525,-2.1786753624681476,5.6407065899668165,-2.150487802530245,9.52031718244621,12.320484824877862,1.1787284399511266,-0.19005399577773227
Marvel-Bold,-2.785045107910773,-8.229883054114339,-8.08053493117598,-0.011802235282551945,-5.598230535428902,-0.04902657423383138,-17.16273288574061,-6.158414303908491,-11.995157402662539,-1.9116570142280096,-9.176251691813315,8.745911253655493,4.4610859902546665,-1.7202947065851013,-2.876836659143873,-7.728010012788125,-8.460576220463654,2.2593321671621593,-5.148133129435654,1.0183234296702017,-99.99998339045692,-9.50454776075035,2.108337655521351,-7.724337929901424,4.722418961169339,-4.395647779712588,0.9501431742317585,-13.409445206421816,67.95022919860435,3.924375469528203,11.906697929022943
PressStart2P-Regular,-8.080278139408327,4.859222490724711,21.25847127807958,-13.290806439591835,-17.570619596800302,-5.240548695595832,11.906651350411131,2.4038751259648152,-1.0608848926243182,-15.471007052805552,15.284057385404125,-42.23202360651985,-23.858814980688614,-14.533004066713746,-15.768523411447255,1.4178007963664223,1.2223660833426775,-13.893147468729355,-17.004810323775374,-22.187346114474288,99.99997263184896,21.68826571502019,-51.42056919373138,-0.18865186038764992,8.285758225768836,1.333556428998521,24.041169985828372,3.0603230566380546,-54.613137247315834,-40.583470081739016,-27.25063928783091
Oldenburg-Regular,0.5794776674447873,-0.3493319624663195,-6.773762461225438,-1.9476143577797933,2.0899037326276715,-0.17189404640033676,6.925883680484196,-0.9245744679477694,-1.8753930219322856,5.499120145461911,1.5092656352947937,7.707906616636804,3.9858794142450025,1.929676850673833,6.4822741302393405,0.3722269893445313,1.1778565592905244,-0.7160375767951834,0.9411525539574207,1.8532836752673334,5.471260496033438,-9.6455581881667,2.9151958878727666,3.0634118930748744,1.1974472526475566,-0.7735351850472413,-2.752903337494105,-7.661283118051088,4.787777887611663,4.3812287145563635,6.964477033158158
Sevillana-Regular,11.23236387443805,23.06888064682424,10.974238453668395,-1.0977365197637128,1.4393396651608095,3.355695687997776,-24.6380708679617,3.031628557232231,13.623737439636775,6.814778119434366,17.609967614630243,-1.4098929647075324,6.9724888430095575,6.952347360420969,-10.094583827253064,10.39522889931553,0.7461511179331425,4.142549975008377,8.027735206946822,-11.341688658855563,-44.349364594615615,11.19908277909481,-3.1655998009456354,5.328546388888001,2.463042707148676,5.143105161994127,5.4800980728699145,12.857547488165956,85.1174325884558,0.9244011098122865,5.604114249122124
Roboto-Black,-8.024631559425258,-11.267356969625174,0.2494940305490153,3.3838737178968485,-0.7511740612084887,-4.807193633722011,26.62360488206872,5.069740410754053,-6.740055124806872,-2.217674898792151,-6.84637504376082,-5.783249535233117,-2.3479149598939406,-2.3298822042096283,7.5443640950678725,-8.444715380399392,5.366061754946275,-6.288219533148907,-5.0508640885141425,2.9584304172564537,4.632640613332429,-2.545891203916617,-3.8628559678590637,-4.015067249550023,1.1715767682900733,2.4541636671346545,-1.4092158783876023,-6.80953850227685,-82.79814024181725,-3.3270274830008058,-8.175492781839813
Palatino-Roman,-2.063387233792522,-9.029328770040564,-10.53592985448887,4.655325515727579,-0.6065460363140862,0.4326398170480787,-4.204821833764932,-7.697092690167884,-13.193923776915844,-2.7402320653897325,-3.6418856813853573,5.728499632392106,4.431571925791256,-5.759838276166444,10.84108409186812,-8.267065963295341,3.1922430715881767,-1.893864576486742,2.077117780901672,8.610536295587233,-12.623409087272897,-12.732404114530949,4.50025465084771,-0.3381645453564165,-1.432785969305215,-9.07948820469174,-6.680252167372426,-7.092865497566643,9.390175811595011,0.5764420769059191,1.4582650285375085
SourceCodePro-Black,-3.7753872949969973,5.296149481220596,9.089483886702158,-2.664257415939939,-3.068728894225336,-3.092638633698461,28.45008041303909,2.1387193230911157,1.8191004157066823,0.6226892950226683,9.641319830661164,-9.249204709841381,1.6929933822599366,-0.07218544267268333,-4.147845832605863,1.134794714552928,4.885255142788219,-3.8911726112760583,-3.3396186721440646,-3.6020309274353215,19.833428202646914,4.545009778963425,-6.599381766299787,5.439770959079583,2.7925274132480604,1.5697275586290633,3.5092980970078345,3.1388982565253225,-52.696263924652236,-2.427695667417163,-4.425143064466777
AllertaStencil-Regular,5.823386445715932,4.610049869206849,3.140626512298666,-2.4818780306009787,-0.42281448489678597,-0.6011893162217419,3.5684251518309655,3.84453493766954,0.9494737053317793,-0.8420844050992157,6.135292200783469,-6.21164502466416,-2.5250349301555786,-3.978093849659165,-9.318199759136391,-3.939869452907131,1.404341804574434,-4.627949314700187,0.2559554673213932,-6.325850283913259,16.60020085006509,3.1692924506167683,-8.527477635814375,8.184658325437471,-1.9627504706441077,3.327933157425549,2.1636432013025937,6.436066448161218,-17.548042917740137,-3.4923957595680104,-8.331292578839259
AdventPro-SemiBold,-3.1561567510498496,-0.5784082985480332,-1.9284612827525618,0.011563634196462188,-2.850312428217092,-2.5082945336977933,3.5869499901636064,3.9441296355024877,-4.773994988825282,-2.5528298185277514,-5.672244109388995,3.6318571352619444,-1.8095571587228074,-0.2698034124493324,4.8893046567940575,-1.2224595116643675,0.047395190761269676,-0.45868461581636916,1.3651694280882312,3.3693328762156844,-20.506735645459017,-2.62448523267823,-2.3339906003680433,-1.7567913696460755,0.9104486050775843,-0.9937530950070486,4.108081980679893,-6.341076552050576,-9.126845974352154,-1.010398375424738,5.069332809279212
FanwoodText-Italic,2.658968029166106,10.145151845756466,-4.6321506304678435,1.150337791293746,3.133892199075383,1.1901919889469184,-6.749829718350778,-1.7325444539548183,4.701258441668254,5.100576608374982,3.174231731415174,7.841299204703513,10.050371330472998,11.942719597033864,4.35486683245713,7.640205834221693,-1.2676942760528307,10.646306852516263,12.0726363118731,-1.5216176906536585,-23.973754904830457,-3.0630654583998154,3.4009868496396773,-3.07843159355905,-8.93575444813723,0.6078791820504067,-8.765056876781687,0.716762849251751,37.243377524214026,1.3522992650244614,11.869976810524197
Megrim,13.058130613736903,11.68652004921987,12.48476202336216,-5.109320435783419,-16.217962461526074,6.382667570177033,-58.19023513864875,-5.253584800936038,11.104536681407685,-17.720330523544927,11.469139843335647,-2.9245213601407123,-13.011286254719073,-3.895001301917382,-23.932854444911932,5.663225541046894,-7.553142585753612,3.501023625375565,-8.594766117429536,-11.817775803221844,0.680561870054058,21.83737600055409,-9.256349326704315,6.1729723882577,5.867015749913079,-2.3884636697593176,25.319251724220514,8.74466802718347,99.99999884780308,-4.851959464133753,1.7116849635841416
LobsterTwo-Italic,7.281147057817742,16.905529617567122,2.4070189872509564,0.5058230660540752,10.459342278045492,6.981276094375999,2.5442216192047122,6.76212264412513,20.044688785205768,12.787723961752976,13.109396311099283,-5.23385448744157,5.397832058499214,12.399101849747147,-1.9218721192375836,9.432732483388728,1.1899922687459952,6.611689654902862,8.209545742463296,-1.0787191672441832,-11.894670083840616,11.768793135850613,-1.5569847269461963,3.369582512378847,-7.367894172143884,14.668325756796396,-10.260317454315897,12.514815910013851,-9.498543323746587,7.2111917292204515,1.6630172501245344
NovaRound,-3.351776127582646,5.536510603625507,4.219924221557955,-1.9596761394917352,2.7976210557958647,-0.5040194958343615,1.5199696382995829,1.5626519177082736,-1.0013182360071688,-3.3844297811977984,1.8939778024825045,1.789383079993484,-1.2673613352658861,4.182013231085697,0.3665890617327598,0.12493225070880451,-0.30728512638159033,1.9428577615659373,1.9421947542905147,-1.6699502859230035,-0.4794489563436674,10.203423893363688,-2.193488469644857,1.5242532670730156,1.2821358925045097,-0.5480811358382099,1.680301688964253,6.751777948204626,4.9920321766265,-0.39971950593756866,5.859513387186865
Strait-Regular,-6.928697487124454,-6.85622085629201,-6.426093577720756,-1.3437381635919043,-4.919177035699208,-1.932516724182347,-10.579105618887738,-6.355174235948524,-11.90822580058789,-5.92181635007397,-15.025364435393326,6.529516438744128,-1.1644522593403404,-3.860095690334511,6.601473232245287,-7.9215830687728825,-5.724766676726113,-1.5439305067101017,0.8711986643785087,4.36806311641168,-19.0806772689457,-3.9989143895874038,3.6572186081263576,-0.8127026273593445,0.9186134262663453,0.14070668383831245,3.3005387008411895,-8.964548868505634,28.31920767186481,-0.4520162307468096,3.200650319009381
Fenix,-3.9599459014138727,-4.920057576822301,-13.683816414115404,5.636705735667458,-0.359054215068782,-1.3794302568928363,-6.987959633867581,-2.8053668897910615,-9.474117171299838,0.4605916482864279,-10.9592781921678,9.287835633151808,1.4329079827158655,-1.1216170801644434,2.6583029640334255,-5.358794865765573,0.39202589563773355,0.8048081061466114,-2.4863531082491934,11.092006402529385,-12.299908891740904,-14.423875164331553,6.2828264955646596,-1.2303076962543837,-4.788961927916196,-6.994849878183103,-9.810230248915378,-9.32679915449287,6.431699065358149,6.561373482854435,5.777007298240345
Slackey,0.2692623493866367,17.13578083722092,12.524620594275161,-10.669796228412906,-3.5749811133440677,2.867927466730332,20.558855721182518,16.274431651180528,14.389024300785596,5.003485562944323,18.57747477723789,-11.3099869857454,-6.359210594387548,3.8502584264744564,-11.266471188280311,10.665304470701155,1.44399026321273,-9.430654283523335,-2.806714807711513,-15.073501444426283,24.65033025554443,31.740178031678955,-17.412537990800036,7.028077191574434,7.975531961576346,5.720565622602922,10.899020401218005,13.24852869854014,-64.64209961555989,-4.237667429575902,-19.75667746377204
Simonetta-Black,8.48069449010089,4.352590574729164,3.4614941845923175,-0.3948879071727828,4.698207800655055,3.6118772264327146,15.378134212172583,10.21237676790308,14.855345797659941,6.0782081458731705,7.005882097147975,-6.627241042038995,3.240532037580099,5.142550440324976,-2.2864241007887935,2.5218141195830333,7.70671752446769,1.3714814682819663,5.614134849922042,-1.7096480273132475,-4.699315634351195,1.3690837754731673,-3.3975641136724466,4.02755373951477,-1.4669792746623682,4.26254912473887,0.30592438734463645,5.351420731495613,-54.9801096539217,4.407424811727765,-4.331574763145282
Cabin-SemiBoldItalic,4.499261616166417,-3.2663840187776194,-9.962318791141126,-0.6606132200774086,2.9652116154078887,2.824327789807527,9.998245334453314,5.145647648297296,-4.356409780118428,2.1478951770475736,-8.333679058004792,3.6134168067870793,2.8543105783886142,1.910719409177256,9.555582276810433,4.102931009796012,-0.8600927231619165,1.0811666027600704,4.837551355390528,5.865740747265119,-14.173330202994823,-7.381827501197727,3.340389489416138,-1.5279566432440488,-2.8690022880123003,-2.1140779755146695,-4.236123491653814,-0.9572213987829946,-29.678346335931057,2.6906384217092683,3.4333331405833123
UbuntuMono-Bold,2.190172689496766,5.677976442655375,5.517787956709515,-7.3109472244168545,-3.503680652490563,-0.33640281279424256,10.09428201385958,1.1144169059625502,-2.022591966165394,-0.4814694556895377,0.1321653078269012,-5.091246661504461,-0.7369100802143045,-4.719084514313693,-4.847155201254682,2.6825095860459816,-3.77960478925796,-3.251233433026718,-3.5734269932907674,-0.606740520205243,-4.819639821224953,9.207439866097008,-10.581758588026673,3.3134851964400145,6.315025792290731,2.877867208455354,4.493056866928169,-1.4104840493127422,-82.29778267561858,1.5521768043592359,-7.486710160614633
GEInspira,-5.156536096995772,-9.786495444747164,-8.750254979780353,-0.6920340949869626,0.49363650219483735,-2.3390538232616263,-14.986565014169752,-10.193900630465034,-12.496933494985369,-4.941597602799754,-12.107887179580155,8.902157801068697,3.2532931185292284,-1.5777497039736494,-0.17666292102503386,-5.004951477690622,1.0002791476107789,-4.79146999311298,-4.674466427086125,3.6188674056493912,-12.968942222365731,-7.807985352155194,2.02691198496806,-8.198989484224867,2.6119140812147,-10.745030935068446,-0.1900381496833423,-5.65930620565232,47.59271658801194,1.6266930793018146,7.389263536042426
OFLGoudyStMTT,-0.5540783348904231,-13.045133051876928,-10.488767046038298,4.743773935755345,-3.567146607706736,-2.5503767278795277,-9.285178825025525,-4.283055524156026,-4.879362084273672,-0.4539541944662919,-14.300769788959686,17.80918293486856,9.674369720250061,1.1341239174057234,6.482663198383715,-11.003068403706363,0.4400433412519752,-0.733224828568479,-1.6888273168507897,8.883379191376202,-4.287478527921787,-8.344925638403842,2.82374298270977,-1.2986959795487927,5.370695786409533,-2.688514746787373,-10.528507261482979,-8.40633538563315,45.244906077237395,-0.4789626015222145,11.246915106142959
Astloch-Bold,7.208360899974957,24.21691290876594,17.460968104049318,-5.856790386437966,-6.661761213607601,1.6530652245963362,-16.110010024146817,5.653062652395615,19.332251931143198,-3.3407746472363464,18.21927623630968,-19.91466889011134,-9.074283434301563,-3.0265011464462193,-14.503398535323518,16.16522763251803,-3.2391234321714157,-2.931140848281411,-0.9868711669021306,-17.861350466863012,-23.51823395632008,37.584963832686086,-15.695423462084761,5.966487937355637,7.397253843617152,1.1220766043693335,22.627328801567767,17.924442938008553,-0.1978509184319496,-8.129564516544068,-3.9800487041096035
OriginalSurfer-Regular,4.780311189068207,13.655228068499374,9.638456383121513,-3.6915896169557434,2.0442194908205407,0.5664284693440139,2.918368663219815,7.298746520557684,12.39370874004578,10.063674156441325,3.3271787768265995,-1.4069831789280445,0.5940219916195936,11.340512701328926,0.676213705006448,1.535963371762389,7.094704265518334,1.2608725086154664,4.748972527510521,-8.350644479759216,-3.0575796402232513,10.464224945571772,0.6290799054368977,3.7783951078862303,-3.895890421020052,7.293477217537868,0.40173329449644896,16.2930200466008,-25.37774801326971,6.492419445836576,5.565435511564941
GFSNeohellenic-Italic,1.7950022385125215,1.229476370654411,0.39797386578125676,2.095368833900875,3.96394195956342,6.883652322567514,-18.416492942217033,-4.69847405469461,0.5175578531339654,2.458500948739421,-6.377985826846672,12.416280262732176,4.539445551936324,4.349693147715809,3.32083128183155,5.855829244876646,-6.671381945810979,5.39962053161642,-2.3513795131144044,-1.1533811885535654,-19.907235992702855,1.8422266034843893,9.187520103514043,-3.804462472472735,-2.109651126288919,-3.3026574692241204,-0.8339708392112016,-2.74952796958102,99.9999915486702,-1.6751301969399028,8.753073021772705
FredokaOne-Regular,-1.2494881379213134,-0.6973712056891403,-0.9734226389161842,-2.8019230496811924,-1.6728287225370082,-8.224521558661896,36.20711052299339,4.965964117181697,-4.858383410577424,3.6895270635510693,5.043802978064401,-5.444192499355399,-1.19801268707847,-0.13013917503869898,1.3769386017669856,-5.813272989445581,1.9328428659341184,-4.441028306354281,0.8835875781436999,-5.9954930202351395,15.614968818785497,-3.248215300661484,-3.9168809735432744,-2.823783485189886,3.3080269218468596,1.9538110887314841,2.1250970741877757,1.579454407252152,-99.999996661927,4.493590763796075,-14.987726390781086
HoeflerText-Regular,2.455598845430611,-4.182425743819334,-6.317707660698493,6.855386417650139,5.508394170546544,-2.820539625036527,0.14179702036064826,-3.9558088446792548,-8.21191949303692,-2.7045944926388366,-7.239382205156269,5.247264335524981,3.4430646510134046,0.21143545337215833,7.983606245225105,-5.499395433921346,0.8177804421934737,-1.846780969928579,2.510837176174861,10.216026804601091,-15.786882961154493,-14.70634185244307,4.9229284296746565,-2.9925012961833306,-2.611097581200578,-2.390655285452476,-12.267479782103086,-1.844315870658404,20.264352610017557,1.005873028402472,1.451465641761738
Signika-Semibold,1.8502533223366249,-6.246668767962379,-6.37307573289104,1.0360013147626432,3.543387888659254,-3.800780095830831,13.231588885103259,7.237082064795279,-5.708281040656711,-0.7439737733112031,-5.57507485153051,-6.272435257493963,1.5854994749874733,-1.9808159689000464,4.136956623808496,-5.073933874172745,6.466238615931174,2.17521104785065,0.700965291272564,7.690446893784518,-10.718181550158624,-8.217607142292472,3.235733097280836,-3.1409433614057716,2.939875894830596,-0.4823072888778516,-10.61301680076403,-1.6522981554851646,-35.69997564944819,4.367712027457377,-4.010675207454241
Arizonia-Regular,9.835543586296046,15.92231790382566,11.759640206975472,-1.1927004404149317,6.0544900414312295,7.487053704256462,-22.25770249645851,1.5131024486276978,19.82894878409235,6.2456388226147075,20.48299717805205,-0.6978855467037101,-2.6015494631577907,8.35452902549121,-12.167918559864377,24.19422189424109,-2.274579359937793,7.119201127785433,15.110907792687529,-9.878949459670775,-42.85019367675417,20.368827691018616,5.067719000061745,7.926242614886769,-4.8288046994478275,5.998905465062548,11.988265429710275,16.938139035034553,49.87535296333924,-1.1183684642400413,5.10670049473021
Futura-Medium,-5.680450023446484,-6.9237529916621305,-6.546969909015713,-3.3695792866200454,2.844329751171517,1.2924488531526492,24.045051722424187,-0.5073848740177066,-7.610877170533747,-0.3475966682673517,-13.883370303340861,-0.16186949389241698,-1.2062627807544122,1.985275445397834,7.395601750468902,-9.73296640602336,-0.34131049496873817,-5.520709160908345,-4.009791987671913,5.051791157236265,-4.560811431049587,-7.450097215316912,3.84643903845498,-4.4295019471560355,2.674480212460917,2.6955369374967932,-2.8309129044201433,-7.016663772659587,-30.324105288353213,10.200113731716838,-2.654693629459887
Acme-Regular,-1.8638509168526283,4.436799069551759,0.9090798975812665,-1.527321934396055,-0.8420278989436372,-0.263382981837176,18.06590781174694,-0.17386334162219153,-2.3398834897284804,2.9964744399235665,1.1895569282491487,3.8712040482259087,4.8411153038729005,-0.12057059236665918,2.265623743991834,-5.228725554768421,3.255888433547813,1.9905186132603256,-0.25197020089360106,-2.3952083928319072,-13.75416933933984,-7.835762280598015,3.396628116556032,-2.1870845892166755,-1.8406218348831354,-1.6024746046162515,-9.489221212284734,0.869815826922179,-23.95609020377845,1.915740499054405,-4.4561900883605725
Philosopher,1.3016851366676625,4.145577968093091,-2.609630611641679,4.378689351486055,4.736801528558537,3.375630460755568,-5.746429077969461,-2.4034960658435356,1.3398587370477362,5.739555636015047,0.6839259978896772,12.16274947266376,1.3251006301279793,1.0185227109166737,1.050889410853532,-1.5492240151207923,1.2640826005649264,1.808743759736392,1.7881979311639675,3.308193422982977,-8.055039202358497,1.2614644881951582,6.295156840173661,-1.9645259443661096,2.4098721547926307,0.10793049941283578,-7.795213234196693,-2.115079863532775,6.762804632124662,1.1048121299468663,14.906878650393665
Tinos,-4.253339662329273,-16.36712798460884,-13.750295746351464,3.76624904775739,3.6352434466115495,-1.577192927977758,-2.817436396087525,-10.804357339567064,-13.790598010772335,-1.79716366607404,-9.55450383542649,7.142478205192233,-1.2376875924417525,-4.585629297227483,10.906279367916268,-9.306548191058292,3.621615600307167,0.0028541234678061784,2.2034072860577756,9.309988631082279,-11.906949080691376,-10.922623049623258,8.7548766413203,-0.9527750617220262,-3.900679667428881,-6.096525374625399,-7.26567152413952,-11.344360485046964,23.313750564138527,5.631724460490872,6.475473772614878
BilboSwashCaps-Regular,10.363954501223368,6.97756321526167,9.362102558919569,1.3549153775194236,1.7885838409064778,9.651606627624504,-24.184530412408375,-4.173704329776031,22.85458759286834,8.393509495861737,14.382458602170372,-1.9163445837102253,0.13514324297726146,5.262647799088693,-12.259171338245702,13.436391242112984,-3.8883023430322705,6.900439478504302,6.649706608523708,-5.372583659235794,-40.43575474429852,7.9712486664501805,-1.9010435688933887,7.862410955838554,-6.099161496176948,7.52604034175061,5.2627956067107,16.56975754019752,52.55304220734461,-4.249771821932382,4.298850220835871
Amethysta-Regular,-4.07406903472126,-7.980094418383568,-13.263431366617068,6.387983015002049,8.139593614385035,-0.42016036726041384,2.1271131890681607,-6.081017593948926,-10.81526595365428,-8.259357331183422,-10.709465065205428,7.5592633649398655,-0.4083949631805144,2.3444891180951024,8.614660071513175,-7.742118806093487,-6.563188058186693,-2.1832908934840183,0.2660724600858808,13.517003885694153,0.8762155338450572,-12.629050700114977,6.676320925930472,1.7487189607663076,-2.745151242416952,-2.093288473181248,-11.781994398065809,-13.097095862366222,-2.476139559122266,4.209248769665348,5.319881993620858
AveriaSansLibre-Italic,-4.786852556917583,4.44604751559232,-3.553611238059911,1.8105377096527993,6.603594377010785,-0.06037153512354734,5.579543894825828,-2.8465152868961043,-4.611752662323553,0.9810782073661561,-2.867827715909782,5.149419882124337,4.998108075624429,0.4312035181133692,-0.7696862572979969,3.928717310853899,1.399844632318576,4.429798331625287,-1.2470513244093608,1.3508378136400434,-9.341620912914804,-6.617844124133882,7.606332205489594,3.777332900156553,-0.3444825750111768,-1.3343131586820027,-5.257859281224409,1.0016564015694709,25.515003159219756,1.3002633560545862,9.58971876471227
Cardo-Italic,5.837789912588609,6.404879115491163,-1.8476492690093123,8.92359376841506,6.279636485578121,10.534495496628203,-14.611604147901447,3.890476523966592,15.289191441995428,8.538849669427965,1.6478388156072046,6.86956543367373,2.7582542171432913,11.700749449975518,3.669225563779572,5.835165666953045,-0.38274458850967247,13.264067423496876,6.845558776395397,-3.171827561711432,-15.241434717840804,1.4569071836711627,2.7654961845929917,3.8446619542357703,-2.5868611345979113,0.7642444210116259,-2.887790757118272,5.394809926580735,57.01446512717443,0.43762668573617386,7.424643585883905
CabinCondensed-Medium,-7.389671260533573,-11.80577667795381,-7.949052363810554,-0.6282494560332949,1.3996628888933995,-4.585553898213707,10.768045000065664,-1.996056660538892,-10.566113673378839,0.19180903375096597,-11.907037144930685,5.68476507706735,3.4860519164702124,-0.1348185541661596,7.98473940874568,-17.125526669481086,0.14797133440679516,0.9073245552463814,-3.527669557606273,5.93482601353409,-13.548078641557762,-11.36533562890512,4.141009542996313,-6.845893714425511,1.7949616524390246,-6.178723048485685,-10.051754055376096,-14.258469213644588,-6.018577138054762,2.809021885627954,1.5601222842370828
