userNumber,modern,playful,clumsy,sharp,graceful,angular,strong,attention-grabbing,artistic,attractive,complex,calm,friendly,happy,legible,sloppy,warm,delicate,charming,formal,wide,disorderly,gentle,technical,boring,pretentious,bad,dramatic,thin,fresh,soft
16,0.014476075349298609,0.015011226928484238,-0.0008066275417856587,0.0018167861184778516,0.00725460806926327,-0.013688691820969597,0.09256477157829042,0.04184126145588435,0.0137559216243475,0.038556063154495515,0.003208256410376906,0.0524412449408875,0.002889698924596731,0.018213052586562525,0.019633803126444516,0.011810279596306547,0.058822147725924825,-0.00701111117207547,0.008368053065507178,0.019060668759123097,0.09463568274791871,0.019955543964884553,0.008408622571153799,0.027673412734203984,0.009000785619378853,0.026770946575993843,0.003479008494710818,0.023930703300236795,0.1566027548292441,0.010012925625615149,0.05004549164062142
17,-0.005295101405606977,-0.003663969491841512,0.007078278297798602,0.0031734862035996242,0.003619423635297508,0.029358176564987855,0.019027322437234435,0.003179177517239389,0.008960955620203338,0.0025128199170073554,0.006665924346648845,0.006735085179747644,0.006012487931157822,0.0031389797553463103,0.009797327895210104,0.015852257638343165,-0.003961015201236839,0.007885918762272792,-0.00939286920935154,-8.294862287065538e-5,0.021221907826318186,0.010235329599394105,0.0032491634667583887,-0.010398074726393931,0.014308270720697753,-0.009445507926174379,0.008065768486932653,-0.0027688314346640715,0.29436727180372807,0.011937853725623409,-0.0034373753746318645
18,0.017590513812637282,0.04484966969995654,0.003713081695529585,0.029805002129223462,0.07280125059141182,0.03701104815288832,0.008661748372259637,0.02737913775843583,0.026283424524255687,0.006163862226857593,0.022289179765042865,0.058777316734760617,0.004360273970448137,0.03170024624216489,0.0004786604070108473,0.07356736143728279,-0.026426957340234637,0.03128347403226346,0.023644677199543374,-0.014249973651703591,0.10090080088611918,0.03294371300036482,0.04714567380590521,0.021226301211904466,0.016973004707870748,0.012589661207390756,-0.00020349957642663456,0.014445773709700098,0.05599278245321252,-0.0037693149717747247,0.03990170902577631
19,0.015764852651247784,0.04067708316548597,0.018138858945716447,-0.07391930183737074,0.012064492424164743,-0.0158145791343127,0.1081792728845359,0.04745158783765432,0.03619135738303082,0.03281225027221993,0.03900531064496322,0.10846317077326163,0.0333220160175554,0.000672886209411045,0.020040192523917786,0.03406748608705799,-1.5792564393622357,-0.007874209702721038,0.015601602322218864,0.0175510057214697,2.4890413477319755,0.03369749713938991,0.0049510960493681444,0.03742583097030608,0.010789759482051865,0.05428591332347198,0.04093884927102721,0.038057889090269324,0.29249590801337294,0.005644192705870066,2.911135745274212
20,-0.007506268094290472,0.022571983685199297,0.004081847368225294,0.009535727859266652,0.04349656280284912,-0.017296197240971062,0.01305886054690319,0.004658079934066123,0.011430800396221165,0.010320796313857336,0.011795216498236014,0.00024617672859933567,-0.019260986827308552,0.02556752649771402,0.01969659862179969,0.00535405016900038,-0.008234253931156503,4.052487418331307,0.0024947472683312763,-0.008330072114626323,0.20643875535450382,0.01204733031629383,0.008548814988625053,-0.02842131852062603,0.01785133207635112,0.009924397324983946,-0.0019577428785675726,0.01660910553553239,0.9630959687590371,-0.01056842088377092,0.0018342103079627193
21,-0.9710728848435182,,,,,,0.30674003021704194,6.145969791185488,1.0216846664838812,2.238284797319623,,0.3382274298612087,,,0.9779015189298348,0.3814890549184791,,0.002657367147223743,0.35189382167790734,-6.1459942170289095,,,,,,,,,,,1.0950876648125434
22,-0.971072884843519,,,,,,0.30674003021704194,6.145969791185488,1.0216846664838812,2.238284797319623,,0.3382274298612087,,,0.9779015189298348,-0.3814890548250187,,0.29659846876426554,0.35189382167790734,0.12956800532478882,,,,,,,,,,,1.0950876648125434
23,0.21500108829824177,0.0018785138472844345,-0.012577368935099776,0.01395649853054635,-0.038837964418115566,0.9128850917107059,0.8212780852433047,0.02983811622496828,-1.021684666041754,-0.00396447840506828,6.145869311852759,0.06962904716720737,6.145982619781234,-0.006488843056755854,0.036647823659189636,0.017492293944295325,0.027993736532329064,-0.001530860958738319,0.978261349488719,0.09194053731893351,0.08466750044470873,,0.013858223180559626,0.417845055433589,0.36227647905337756,0.6225322667523912,0.00972164147953068,0.33933101369639784,1.2830025500922764,0.03850769676817961,0.06769162390006389
24,0.007504527733194808,0.11734242621631831,0.019879922022081508,-0.02184749524186239,0.052481913164845476,6.145999081556705,6.145988542414271,6.145998914596935,0.29074966652087575,-0.0014050605445424355,0.025533055034078322,0.0730754855796454,0.014927775235231455,6.145995802246297,0.0625034702216599,0.0541759141284101,-0.06254261893634756,0.004626587299399445,0.2622075779040248,-0.034153617055770136,0.051404593222239885,0.06178721987270282,0.7458479426633025,6.1459982276751175,6.145996732082674,0.02012535426553436,0.06467231887430076,6.14599006633781,6.145993047844605,0.00022892778987760175,0.3474797114664392
25,0.01155636074841598,0.021883217098066534,0.032450180047953324,0.022821438647950873,0.03082206504546444,0.02066894981171629,0.08385093480873003,0.027146225850042012,0.017282182343761214,0.01886244138191226,0.0024096282292977705,0.010753652142360218,0.00648785716367052,0.013072628036006532,0.004398394675921428,0.02911179776367806,0.01695725908991429,-0.0014963631292649383,0.020574986617095368,0.003929840135470581,0.13785045545118405,0.011228781223281805,0.0008228056621735275,0.006548569673582479,0.006456034622204234,0.020915581912579476,0.009784871757582666,0.011900463501362127,0.14948927443889284,0.011093090928281903,0.008782478844333365
26,0.03727193122303285,0.11024904779248713,0.04107444471152322,-0.030570206639341378,0.011054360760552565,0.02767918379501678,0.156955759212523,0.04830570616024234,0.023250802418796252,0.08268476251443485,0.02326347287043087,6.145999768724509,-0.018569378110704252,0.08735357787829469,-0.014539059804142884,0.022005273345829423,0.03292290013593136,-0.019648539668975177,0.03411417243224522,-0.013628700206617739,0.03966352161457589,0.03387280403569226,-0.01643525519081915,0.07578374239963219,-0.02991597667335002,0.04885411507829204,0.005838507769832547,0.03101468070633686,0.2137667866922996,0.026654726358910943,0.16629756138537252
27,1.9256361127502744,,0.7521038434689296,,1.2335998368887873,,,,,,,,-1.0712324263573936,,-2.290301603591231,,,,,1.1767274324049395,,0.6476679725973585,1.0445235117273093,0.05594138526121885,,-1.2597638278429968,,0.3252592692668041,0.44002779809271175,,
28,-0.007942452993100358,-0.002794528836490067,0.01232810603752745,-0.02650754071093024,0.034881948401909155,0.03481058713923599,0.0573633310156261,0.0014899041128650621,0.013010090616321258,0.005521695577883039,0.014541097484176964,0.010089863435931233,0.026228810335876318,-0.007622021111861035,0.04414585930921952,0.015159960191803462,0.01327460532716339,0.019695638459624087,0.012748810497398668,0.027578605813834492,0.06092448250719008,0.02426863725858185,0.009909694002045022,-0.021334495132214974,0.014656853750095511,0.007644605064747674,0.013843785430950844,0.005687660330896988,0.126380907099994,0.0916492083268149,0.0723032678763261
29,0.0016891595425751595,0.04343929560796105,-0.022069126723641218,0.06572429368481357,0.02468480134959965,0.04403800613321034,0.05765942857568374,0.025723917586723745,0.02341620042548352,0.022762487876307937,0.04066814244407154,0.025611960283933147,0.039273846166580535,0.05923973477077757,2.461243425512544,0.038336721410066936,0.02068706812471279,0.08292387953006582,0.016944569767967488,0.043799640186373064,0.08091674553813782,0.03838324262205841,0.031868976972140105,-0.017077718070386425,0.011224189359190026,-0.007117642978434572,0.006740104084457714,0.015503398569005044,6.145999047498449,0.08322232496796372,0.05804123632566629
30,6.145983434767491,-0.014430234804918413,0.4103273714614075,0.8059639034836333,0.7097094755246032,0.427930205833398,0.444097056353425,0.3277277716885322,1.9778390154496903,0.06837361804733784,6.145975217994908,0.013337486148312478,0.06880905095061075,0.8470598698571327,0.13313797545401224,-6.145915196944955,0.04182623260239234,0.06350949303738525,0.46161630365351847,,6.145989868774461,0.015533573138780152,2.193897761867767,-0.6500572855914669,0.34363890992328155,-0.025925699575040026,0.144090100173232,0.6637392594823845,,6.1420408966338425,0.2021913494756863
31,-0.9200476800884435,,,1.899386623172871,1.239177217691082,1.1352289512722626,1.5087379237088225,,3.042558233829987,0.21226495429775782,2.9551744855345894,0.0041865627518490765,6.145003077265247,6.145990208387032,-0.8423211079951739,6.145985184171696,0.04772296838424537,0.6276454752580033,0.3150139164687855,0.4147513983247913,0.008246941238825368,0.2344833187572268,,0.6636895673872112,6.1459913197956295,3.1838671195320534,6.145766084878635,,0.15173647197592527,0.2867782041778545,1.084143081324205
32,0.0578089310638334,0.046401843596941675,0.013085352519391745,6.145999091195247,0.03351822570303874,6.14599765555416,0.5406454637009787,0.012507859835745332,1.5238333456199802,0.03421415486091366,0.038874915104528215,0.030094524055284115,0.025783264129681203,0.13622976889491525,0.01664519056606907,0.09379422465612557,0.007642800662904643,0.07129404814507051,0.06597368681363543,6.145997065450905,0.13642528739305418,0.016718933953006446,0.016995928395317175,0.053158041181100395,0.025859503568086247,0.03215007146598459,0.008384560046949895,0.05911227648631226,0.3935987592886796,0.019498002288218626,0.11201388709992062
33,0.02393658980119644,6.145999652558863,6.145999231550445,0.025460711772346004,0.0056714771699345745,-0.017984283381894582,0.1812814569678989,0.0593057274083549,0.09904308153394444,0.04929898734816966,6.145999002670704,0.2295273384263007,0.022918258904880588,0.09695944489879828,0.028898714196114547,0.03436796984586291,0.06967013221335026,-0.010957943277525967,0.011254531325787,0.05254526900357373,0.05509551095636787,0.04780635367407996,0.10144083265794493,0.08769334670787218,0.03131442372441384,0.026251156529021165,0.0416621611812988,0.06707637779825001,0.21439289313527046,0.007370480490746501,0.11917023471921055
34,0.024908257561229327,0.052150678504429684,0.02911207193263366,-0.006838375710334784,0.04770061959753493,-0.023859823619972662,0.22350419984823483,0.016012580504220605,0.03337785966502183,0.013160254537163643,0.04882992591898767,0.06802224784949182,0.006374774204167029,0.00882669457998512,0.024962516782611986,0.03936039700343556,0.005498768235088444,0.132804225329886,0.026364930160649815,0.06756583881653606,0.11397364688380618,0.013084694448057784,0.4734896796019293,0.05541284550437701,0.01956194145340493,0.03402386897823226,0.028202271130167655,0.04164553631677708,6.145998944754475,0.04493741801563467,3.177112204506556
35,0.028601691827843445,0.19167792650996412,-0.020847661570652567,0.019105569360793988,0.10494476773523106,6.145993611025732,2.122093359208321,6.145995880130235,0.055479646385018296,0.60350244711694,0.039901160070916604,6.145995661813016,0.01643633466660045,0.04139356296920105,0.02535653834328357,-0.007299556221876333,0.018358923161243077,6.145923837188068,6.145997308845801,0.0598913076473606,0.030477416901835228,0.009100597725353519,0.059083538683930695,0.002329481845988009,6.145997271963487,0.01338897401769316,0.4222566781627686,0.02762669460066653,0.12922098897057413,-0.0028264097529063855,6.135295849372523
36,-1.160240851823149,-0.00654830347246114,0.600591552419874,,0.6295633121467221,6.137095961847506,0.027434226949922907,1.486969929066861,0.21743546252847473,0.022079626746909137,0.5487964561053594,2.0914499660390082,6.145994738169051,,6.1459819372195446,0.007435952025065823,1.0367407512884685,1.2745087853787407,0.3619305600946018,-6.145990394739521,0.5010835735630551,0.020945346999756913,6.046304629343982,-3.1746618507374578,-0.006802868637488959,-0.00048477152191010877,-0.03789794976706642,1.1427579119840234,1.2273229001132833,0.4942172267768155,0.015648032417757987
37,-0.027798965933229853,1.335122766895667,0.24470103496884557,,6.1459954896233455,,,0.28956011611435833,0.03777736174133209,6.145996344020538,,-0.01228149494345446,0.5067487304202611,0.4186850479872562,-2.1794682163299224,1.2863160890914398,-6.145996044550241,2.880693530513456,,0.01425649270061682,6.145996367066521,0.5947958233401931,-0.05112075804888025,-4.54445248485398,2.6790119080434427,,1.6618146691933429,-0.497493575164864,1.1117449053214612,-0.011470929985460267,
38,0.04713862526640208,0.05049043645962219,0.030509332006761657,-0.027492740967600394,0.1525031978991304,0.034994344254660914,0.06513635829136903,0.03544652976920797,0.03764074968152348,0.025505075770940692,0.12148162734544693,0.11732852244621571,-0.004096834717851671,0.0647383812424802,0.033330138425768804,0.00781960193964504,0.049080701292121984,0.06813346225818917,0.043181081411366104,-0.019244375058960688,0.05047837202646787,0.02396265109925427,6.145999811952139,0.02348502632742708,0.01169028472927905,0.013398545559071755,0.023281054001543112,0.08361599558974825,0.4342548731410023,0.007505256199435233,0.18622886324341298
39,0.8287284158184233,-6.145479731007432,0.5033955904170445,0.782697251318277,0.007179852124819674,,0.518833297811467,6.145987731679724,0.46767907845711976,1.6652580083871817,-0.010779132461774355,1.299243882340821,-1.317481136731738,6.145993624157012,-1.68447745346645,6.090641197891747,-0.025705497506691145,-1.3200625850950158,6.145998536040608,6.145995371775562,-0.08399708572696336,0.06173396183134462,-0.002937211435065905,0.05520458977099088,0.8585906874053675,6.145966945537432,-1.0429284431861856,6.145919368166843,0.8966136726954833,0.1543453604149811,6.145995698495668
40,0.02332241281661829,0.0616814757381009,0.003567260324908376,0.0004610863764339292,-0.025409760882058915,0.02672095823362162,0.018862680669104723,0.014203800915614464,0.039385258795311136,0.011039355378816037,0.012014563044409912,0.04816281104947959,0.025335426500657586,0.005537402719156015,-0.004094498969819029,0.051831313179740233,0.034142723093822366,-0.0027492130376484134,1.0229207558638334,0.057420803987667475,0.1732478260649855,0.010318883235690659,0.016641220789515698,0.019177782496490988,0.013762972512273437,0.08525421769954537,3.4480509700112165,0.008136297012713144,0.10415692103953052,0.007731075806016594,0.08387188919048937
41,-6.145996417552509,,-0.3156943916223723,,,0.5598924404558664,,0.28706686384651087,,6.1416241227112724,,,,,1.3849574964285751,6.1459863555089695,,,1.05341136486028,,,,,,6.145938879661947,-0.8965055304078173,,,0.35214928891419567,,0.46676646721565374
42,0.012721564787410374,0.045187709312486515,0.3156943916403067,,6.145979645357222,0.08021463178937811,0.5544091602793808,6.145816901224723,0.900689702961313,0.03464560096707069,6.1459806151936744,-0.32772256429375596,0.02362115543739511,5.9765696311983,1.4508395805653072,6.1459863555089695,-0.9352760701472616,1.2687913832564925,0.06462894431842778,-0.10830745420716217,-6.145991672344831,0.7214733511435637,0.015067042409695076,-0.03874938952059326,6.145938879662028,0.8965055682234642,0.014374233258322421,0.055745610531852244,0.047111802946198565,,1.0053837735080469
43,-0.8961049359677093,0.04760833290356693,6.145996111959453,-0.049890489239154734,6.145998105010532,0.032074814986068984,0.0689679424809509,6.1459989229591905,6.145995782107174,0.012854430371897149,0.056075963947943466,6.145998034119285,-0.0027070907852992836,0.003771858184342492,1.6660363508720375,0.013356630656550694,-0.04408458178899555,6.145992828301436,0.06127819652767546,0.05986857902274524,0.4407942381356282,0.02553145873765547,0.015300411134549248,-0.9516350791171062,6.145995465984194,0.7436040830382584,0.04338882464235261,0.025383470995172647,0.08669297741892754,0.054209830145594134,6.145998180228112
44,0.4807516647712377,0.01496688652366949,0.023641490168825854,6.145993704881845,6.145846777083582,0.007348423098164308,6.145542681400007,0.059479458798466195,0.011554442313616709,1.025927550039961,0.022092030849813354,0.0946356518429403,-0.03833804934602592,0.09252498880703086,0.018130216314624147,0.08789422850025415,0.017568444710252776,6.145519623516232,1.2781581851545971,0.37314292142040345,0.0681336037104296,0.02699884675836195,1.2460740319723569,0.04104943975306022,0.6724337454619957,0.09199376967085814,0.014469676664366696,0.02656898641611543,6.145995074290806,0.012661040913557645,0.03422788778721578
45,-0.24346128543201376,,,,,6.14596817114193,0.46020871491301096,1.5898719475244902,6.145992423258657,0.3395498418326629,,,,,,,,-0.26431319424075767,0.5288722036893172,2.5469390533817875,0.8508598171984468,,,,-0.4965699232620918,,,,-0.3820910678764998,-6.145991099858467,
46,6.1459878155385645,0.34261660595929205,,,,,,,,1.2813417774559008,,,-0.3285566775630021,-0.7086501544388134,,,,,-0.03320995535585233,,5.296361293525704,0.6332813173840106,0.011824899456848838,,0.5704934268550039,-0.5406692491345899,6.145945647510949,,,,
47,6.1459878155385645,0.34261660595929205,,,,,,,,0.02605083008328506,,,0.32855667940496774,0.7086501675648132,,,,,1.5255934073134405,,5.296361293525708,0.6332813173840106,0.011824899456848838,,0.5704934268550039,0.5406692588128224,6.145945647510949,,,,
48,-0.013015043437502594,1.8013809485607217,0.02013246710370123,0.016022241066398397,6.14599926659716,6.145996676257984,0.14014144548719165,0.07843486883454853,0.033876311299853794,0.08928176016290193,0.047892644135587005,0.03237100936848463,0.01025782250367885,0.0526539155877466,0.1202878223668598,0.0502690715759573,-0.026452999852493834,6.145999637496018,0.05386304343279565,0.05942959388096764,0.2029458175664559,0.6886057050386424,0.5429256973252923,-0.06260056756988644,3.7453607060582033,0.03837102398615633,0.1751181339076905,0.00492583214931318,0.1532737559658905,0.03269410360095431,6.145997886518324
49,0.032507171832282876,0.04159457475097435,0.036653051355118156,0.025340731118008466,0.0034238059057011285,0.021282227617998965,0.09820962479732943,0.036541898977607234,0.06622966286602394,0.0747886489851199,0.015924993970834387,0.013061791292480763,-0.015781291527737523,0.03793498040672365,0.028583313837098095,0.03623497088272353,0.19607537613670312,0.04461213607132533,0.0201664276228503,0.005832992430929902,0.10190107629373472,0.09004323434361347,0.06204177338782738,0.04423308356302803,0.002056821295310401,0.07180224575638812,0.04171969475192951,0.028003700450535633,0.0816455043745324,0.01425528557223243,0.00700326492614365
50,-0.004052248563136071,0.02635342060919041,0.009702898995957264,0.015342533608241345,0.008913651363112693,0.013192734899500184,0.03268782618350198,0.022051571339154908,0.006819653487775129,0.012225758312902792,0.017073726429810636,0.01803507007762363,0.00964535346806054,0.017984693180743142,0.009250712028336302,0.009922256960913044,-0.008303714178707764,-0.05117560943506926,0.02536252620180927,0.04926669251797511,0.024022657614344602,0.012222212478868812,0.018122381145392073,-0.02808846374302893,-0.004874481885925562,-0.018381229569576572,0.007646928769927577,0.011830493672401379,0.12351545519422655,-0.002125248448932902,-0.0012718950000275603
51,-0.5931113299513797,,,-0.6525386760676823,,,,,,,,2.4557727806271337,0.023102760831574577,,,,,6.145998053816119,2.0233515193417575,0.0071856554830556345,1.0758912611399192,,,-0.4960681449665082,6.145958047459025,,,,,-0.5390605854553328,
52,0.1647553308008784,6.145993394324555,,,,,,0.5682877726360276,0.6513169325374157,1.0184936242673537,-0.38987445838285534,6.145966434472939,0.5098356431248718,6.145983792809456,-1.386428697142656,0.5724384687091977,-0.3121321004612249,,1.2805601406278784,6.145995038985822,1.047466852707892,,6.123007212771966,-0.0027376618401571393,6.1459936545536955,0.37193629578434423,6.145992701409661,-0.01037417024567642,,0.8158077757429422,-1.9716443919267834
53,-0.16475533064887216,0.015809961436395837,,,,,,,,,,6.145966434472939,,,,-0.5465040199743134,-0.3121321004612249,,-1.2805601313370254,6.145995038985822,0.7176093190117392,,0.930298814146513,-0.4532188068341395,,,,0.5747391858375991,,0.3075698922647088,1.971644396950424
54,0.028448455952102332,-0.017308783606053226,0.9710252945422645,0.022904669216807835,-0.025693760046819492,0.013456594619635947,6.14599572840794,-0.5984980005051588,0.8472675331552462,-0.1327132400365377,-0.031262734375760576,0.08286039252393336,0.04397639673005327,-0.007030191534619855,-0.010164183956385093,0.017212130700118757,-0.08711181416727472,0.8079594002056582,-0.0021106254222438173,0.0192189427125614,0.1334060074822257,0.06515820628682975,0.1167058710727024,0.006771930441270832,0.0023182445468280474,0.042454088620829056,0.0817353124874718,0.008707891682136475,0.03318876955540285,6.1459974229066,0.014368411967779689
55,0.010582454699915589,0.01969716470930495,0.005709754846598391,0.029516196429803594,0.03349883800430172,0.02093042470243081,0.03024228718886783,0.035068562086664985,0.04730479626093575,0.013606207806424773,0.05571612015545396,0.12170182737462379,0.09976344938934259,0.012809801279731633,0.107670257511247,0.06059565308175881,0.09334920140209904,0.028223037111303074,0.026203085269085945,0.030097475349249316,6.145995062663009,6.145998915161542,0.04253148494526864,0.03370864434536112,0.0008012154968068325,0.014020490072307221,6.145976308094542,6.145998850433569,0.09530115493159422,0.011729143552472268,0.09916759891792057
56,0.016024240368626107,-0.006157432137433355,-0.01493983665903111,-0.1957650402819387,0.016798636711135153,-0.03755506418319879,0.06162213072980914,6.145992823296037,-0.02071051745913777,0.943374126965639,0.009351542407755684,0.001966560322437619,-0.0022075853029517845,-0.029433633226479454,0.04954124134978168,6.145996527193465,-0.015897450165378225,0.001368784844530639,1.2806100599728094,0.6235139978888339,0.027783562453760458,0.49506491814989056,0.018155103781694482,-0.013331097732705612,-6.145994174066946,-6.1459966642693695,6.145985209662664,-0.0070459234892930505,0.0024999281116042434,6.145993866807797,6.145972243843993
